actual_time,match_number,key,event_key,comp_level,red1,red2,red3,red_score,blue1,blue2,blue3,blue_score,blue_adjust_points,blue_auto_amp_note_count,blue_auto_amp_note_points,blue_auto_leave_points,blue_auto_line_robot1,blue_auto_line_robot2,blue_auto_line_robot3,blue_auto_points,blue_auto_speaker_note_count,blue_auto_speaker_note_points,blue_auto_total_note_points,blue_coop_note_played,blue_coopertition_bonus_achieved,blue_coopertition_criteria_met,blue_end_game_harmony_points,blue_end_game_note_in_trap_points,blue_end_game_on_stage_points,blue_end_game_park_points,blue_end_game_robot1,blue_end_game_robot2,blue_end_game_robot3,blue_end_game_spot_light_bonus_points,blue_end_game_total_stage_points,blue_ensemble_bonus_achieved,blue_ensemble_bonus_on_stage_robots_threshold,blue_ensemble_bonus_stage_points_threshold,blue_foul_count,blue_foul_points,blue_g206_penalty,blue_g408_penalty,blue_g424_penalty,blue_melody_bonus_achieved,blue_melody_bonus_threshold,blue_melody_bonus_threshold_coop,blue_melody_bonus_threshold_non_coop,blue_mic_center_stage,blue_mic_stage_left,blue_mic_stage_right,blue_rp,blue_tech_foul_count,blue_teleop_amp_note_count,blue_teleop_amp_note_points,blue_teleop_points,blue_teleop_speaker_note_amplified_count,blue_teleop_speaker_note_amplified_points,blue_teleop_speaker_note_count,blue_teleop_speaker_note_points,blue_teleop_total_note_points,blue_total_points,blue_trap_center_stage,blue_trap_stage_left,blue_trap_stage_right,red_adjust_points,red_auto_amp_note_count,red_auto_amp_note_points,red_auto_leave_points,red_auto_line_robot1,red_auto_line_robot2,red_auto_line_robot3,red_auto_points,red_auto_speaker_note_count,red_auto_speaker_note_points,red_auto_total_note_points,red_coop_note_played,red_coopertition_bonus_achieved,red_coopertition_criteria_met,red_end_game_harmony_points,red_end_game_note_in_trap_points,red_end_game_on_stage_points,red_end_game_park_points,red_end_game_robot1,red_end_game_robot2,red_end_game_robot3,red_end_game_spot_light_bonus_points,red_end_game_total_stage_points,red_ensemble_bonus_achieved,red_ensemble_bonus_on_stage_robots_threshold,red_ensemble_bonus_stage_points_threshold,red_foul_count,red_foul_points,red_g206_penalty,red_g408_penalty,red_g424_penalty,red_melody_bonus_achieved,red_melody_bonus_threshold,red_melody_bonus_threshold_coop,red_melody_bonus_threshold_non_coop,red_mic_center_stage,red_mic_stage_left,red_mic_stage_right,red_rp,red_tech_foul_count,red_teleop_amp_note_count,red_teleop_amp_note_points,red_teleop_points,red_teleop_speaker_note_amplified_count,red_teleop_speaker_note_amplified_points,red_teleop_speaker_note_count,red_teleop_speaker_note_points,red_teleop_total_note_points,red_total_points,red_trap_center_stage,red_trap_stage_left,red_trap_stage_right,_dlt_load_id,_dlt_id
1711200126,46,2024sccha_qm46,2024sccha,qm,9315,6961,3976,15,1539,1293,4533,46,0,0,0,0,No,No,No,10,2,10,10,false,false,false,0,0,0,2,Parked,None,Parked,0,2,false,2,10,1,10,false,false,false,false,18,15,18,false,false,false,2,0,0,0,26,0,0,12,24,24,46,false,false,false,0,0,0,4,Yes,Yes,No,9,1,5,5,false,false,false,0,0,0,2,Parked,Parked,None,0,2,false,2,10,0,2,false,false,false,false,18,15,18,false,false,false,0,2,0,0,4,0,0,1,2,2,15,false,false,false,1732721062.1783433,hiOjk++kAKt9bQ
1711200607,47,2024sccha_qm47,2024sccha,qm,1051,1287,6167,49,7085,4701,281,31,0,0,0,6,Yes,Yes,Yes,6,0,0,0,false,false,false,0,0,3,1,StageLeft,Parked,None,0,4,false,2,10,0,5,false,false,false,false,18,15,18,false,false,false,0,1,0,0,20,0,0,8,16,16,31,false,false,false,0,0,0,2,No,No,Yes,17,3,15,15,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,5,false,false,false,false,18,15,18,false,false,false,2,1,0,0,27,0,0,12,24,24,49,false,false,false,1732721062.1783433,z0YX7V1i2pRHWg
1711201061,48,2024sccha_qm48,2024sccha,qm,1758,5130,6366,55,8137,343,7104,56,0,0,0,4,Yes,Yes,No,9,1,5,5,true,true,true,0,0,3,2,Parked,Parked,StageRight,0,5,false,2,10,0,15,false,false,false,false,15,15,18,false,false,false,2,4,5,5,32,2,10,6,12,27,56,false,false,false,0,0,0,4,No,Yes,Yes,14,2,10,10,true,true,true,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,20,false,false,false,false,15,15,18,true,false,true,0,3,2,2,21,0,0,8,16,18,55,false,false,false,1732721062.1783433,H0QXC7bYR//hAA
1711202489,49,2024sccha_qm49,2024sccha,qm,3489,1293,6961,27,342,2815,1319,33,0,0,0,2,No,Yes,No,17,3,15,15,true,false,true,0,0,3,1,StageLeft,None,Parked,0,4,false,2,10,0,5,false,false,false,false,18,15,18,true,false,false,2,0,1,1,11,0,0,3,6,7,33,false,false,false,0,0,0,6,Yes,Yes,Yes,16,2,10,10,false,false,false,0,0,0,2,None,Parked,Parked,0,2,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,1,1,1,11,0,0,4,8,9,27,false,false,false,1732721062.1783433,HdvmYuYSZ3CLcw
1711121895,5,2024sccha_qm5,2024sccha,qm,1051,1758,6910,31,9086,1319,7104,17,0,0,0,0,No,No,No,5,1,5,5,false,false,false,0,0,3,1,Parked,StageLeft,None,0,4,false,2,10,0,0,false,false,true,false,18,15,18,false,false,false,0,2,0,0,12,0,0,4,8,8,17,false,false,false,0,0,0,4,No,Yes,Yes,9,1,5,5,false,false,false,0,0,3,2,StageLeft,Parked,Parked,0,5,true,2,10,0,10,false,false,false,false,18,15,18,false,false,false,3,0,5,5,12,0,0,1,2,7,31,false,false,false,1732721062.1783433,jDkiREoigtrvYw
1711202970,50,2024sccha_qm50,2024sccha,qm,9315,4533,9571,29,3976,1102,4701,42,0,0,0,4,No,Yes,Yes,9,1,5,5,true,true,true,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,7,false,false,false,false,15,15,18,false,false,false,2,0,1,1,26,0,0,11,22,23,42,false,false,false,0,0,0,4,Yes,Yes,No,14,2,10,10,true,true,true,0,0,3,2,Parked,StageRight,Parked,0,5,false,2,10,1,0,false,false,false,false,15,15,18,false,false,false,0,1,3,3,15,1,5,1,2,10,29,false,false,false,1732721062.1783433,/jGdSgZPu5TAgQ
1711203489,51,2024sccha_qm51,2024sccha,qm,1287,6925,7085,49,1758,6366,7104,42,0,0,0,2,No,Yes,No,7,1,5,5,false,false,false,0,0,3,1,None,Parked,StageRight,0,4,false,2,10,0,5,false,false,false,false,18,15,18,false,false,false,0,0,4,4,30,2,10,6,12,26,42,false,false,false,0,0,0,2,No,Yes,No,7,1,5,5,true,false,true,0,0,3,2,Parked,Parked,CenterStage,0,5,false,2,10,0,0,false,false,false,true,18,15,18,false,true,false,3,1,3,3,42,2,10,12,24,37,49,false,false,false,1732721062.1783433,gJu4uAIigyzDQg
1711203974,52,2024sccha_qm52,2024sccha,qm,8137,9086,3489,41,5130,342,6167,49,0,0,0,2,Yes,No,No,22,4,20,20,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,1,0,false,false,false,false,18,15,18,false,false,true,2,0,0,0,27,0,0,12,24,24,49,false,false,false,0,0,0,2,No,No,Yes,17,3,15,15,false,false,false,0,0,0,2,Parked,Parked,None,0,2,false,2,10,0,2,false,false,false,false,18,15,18,false,false,true,0,0,0,0,22,0,0,10,20,20,41,false,false,false,1732721062.1783433,30YUGDyVx8+HDw
1711204438,53,2024sccha_qm53,2024sccha,qm,8575,3490,343,85,281,1539,1051,44,0,0,0,4,Yes,No,Yes,14,2,10,10,true,true,true,0,0,6,1,StageLeft,Parked,StageRight,0,7,false,2,10,0,0,false,false,false,false,15,15,18,false,false,false,0,1,5,5,30,2,10,4,8,23,44,false,false,false,0,0,0,4,No,Yes,Yes,29,5,25,25,true,true,true,0,5,3,1,Parked,None,StageRight,0,9,false,2,10,0,5,false,false,false,true,15,15,18,false,false,false,3,0,6,6,51,4,20,8,16,42,85,false,false,true,1732721062.1783433,FCxk5IxAX6QxFw
1711205108,54,2024sccha_qm54,2024sccha,qm,6910,4701,1319,19,1293,9315,1758,23,0,0,0,4,Yes,Yes,No,4,0,0,0,false,false,false,0,0,0,2,None,Parked,Parked,0,2,false,2,10,0,10,false,false,true,false,18,15,18,false,false,false,2,2,2,2,9,1,5,0,0,7,23,false,false,false,0,0,0,2,Yes,No,No,7,1,5,5,false,false,false,0,0,0,2,Parked,None,Parked,0,2,true,2,10,0,10,false,false,false,false,18,15,18,false,false,false,1,2,0,0,2,0,0,0,0,0,19,false,false,false,1732721062.1783433,SLS4dXYhsvMk7g
1711205646,55,2024sccha_qm55,2024sccha,qm,1102,5130,7085,68,6961,4533,6925,52,0,0,0,6,Yes,Yes,Yes,31,5,25,25,false,false,false,0,0,0,2,None,Parked,Parked,0,2,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,1,1,1,21,0,0,9,18,19,52,false,false,false,0,0,0,6,Yes,Yes,Yes,31,5,25,25,true,false,true,2,0,9,0,StageLeft,StageLeft,StageRight,0,11,true,2,10,0,5,false,false,false,false,18,15,18,false,false,false,3,0,1,1,32,0,0,10,20,21,68,false,false,false,1732721062.1783433,5U311JNaPAM/hQ
1711206162,56,2024sccha_qm56,2024sccha,qm,6366,1539,1287,67,8137,8575,2815,48,0,0,0,4,No,Yes,Yes,19,3,15,15,false,false,false,0,0,3,2,Parked,Parked,StageLeft,0,5,true,2,10,0,10,false,false,false,false,18,15,18,false,false,false,1,4,0,0,19,0,0,7,14,14,48,false,false,false,0,0,0,2,Yes,No,No,17,3,15,15,false,false,false,0,0,0,0,None,None,None,0,0,false,2,10,0,20,false,false,true,true,18,15,18,false,false,false,3,2,0,0,30,0,0,15,30,30,67,false,false,false,1732721062.1783433,TpvZbUCdVHT7ZQ
1711206679,57,2024sccha_qm57,2024sccha,qm,9086,7104,1051,32,3489,281,9571,73,0,0,0,6,Yes,Yes,Yes,26,4,20,20,true,false,true,0,0,0,2,None,Parked,Parked,0,2,true,2,10,0,22,false,false,false,false,18,15,18,false,false,false,3,0,5,5,25,2,10,4,8,23,73,false,false,false,0,0,0,2,No,No,Yes,7,1,5,5,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,1,0,false,false,true,false,18,15,18,false,false,false,0,4,0,0,25,0,0,11,22,22,32,false,false,false,1732721062.1783433,SZ9V14YaZf6COw
1711207299,58,2024sccha_qm58,2024sccha,qm,3490,342,3976,41,6167,6910,343,32,0,0,0,4,Yes,No,Yes,9,1,5,5,true,true,true,0,5,0,3,Parked,Parked,Parked,0,8,false,2,10,0,0,false,false,false,false,15,15,18,false,false,false,0,0,5,5,23,2,10,0,0,15,32,false,false,true,0,0,0,2,Yes,No,No,17,3,15,15,true,true,true,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,0,false,false,false,false,15,15,18,false,false,false,2,0,4,4,24,1,5,6,12,21,41,false,false,false,1732721062.1783433,Q4A+Iu0sv3LDig
1711207808,59,2024sccha_qm59,2024sccha,qm,8575,6366,9315,49,6961,5130,1287,34,0,0,0,4,Yes,Yes,No,14,2,10,10,false,false,false,0,0,3,1,Parked,StageRight,None,0,4,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,1,0,0,20,0,0,8,16,16,34,false,false,false,0,0,0,6,Yes,Yes,Yes,21,3,15,15,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,5,false,false,false,false,18,15,18,false,false,false,2,0,0,0,23,0,0,10,20,20,49,false,false,false,1732721062.1783433,Dj4Fwdkea/zSzA
1711122425,6,2024sccha_qm6,2024sccha,qm,4533,343,2815,95,3976,281,8575,30,0,0,0,4,No,Yes,Yes,9,1,5,5,true,true,true,0,0,0,2,None,Parked,Parked,0,2,false,2,10,0,0,false,false,false,false,15,15,18,false,false,false,0,5,6,6,21,1,5,4,8,19,30,false,false,false,0,0,0,4,No,Yes,Yes,34,6,30,30,true,true,true,0,5,9,0,StageLeft,StageRight,CenterStage,0,14,true,2,10,0,25,false,false,false,true,15,15,18,false,false,false,4,0,2,2,36,0,0,10,20,22,95,false,false,true,1732721062.1783433,pydsH6JhS/gvmQ
1711208273,60,2024sccha_qm60,2024sccha,qm,1051,4533,2815,56,1293,7085,9086,34,0,0,0,6,Yes,Yes,Yes,16,2,10,10,false,false,false,0,0,3,0,None,StageLeft,None,1,4,false,2,10,0,0,false,false,false,false,18,15,18,false,true,false,0,0,0,0,18,0,0,7,14,14,34,false,false,false,0,0,0,6,Yes,Yes,Yes,16,2,10,10,true,false,true,2,0,9,0,StageLeft,StageRight,StageRight,0,11,true,2,10,0,0,false,false,false,false,18,15,18,false,false,false,3,0,1,1,40,0,0,14,28,29,56,false,false,false,1732721062.1783433,9FVlleU5fZUFyA
1711208699,61,2024sccha_qm61,2024sccha,qm,4701,6167,8137,28,3976,3489,343,63,0,0,0,4,No,Yes,Yes,19,3,15,15,false,false,false,0,5,3,2,Parked,Parked,StageRight,0,10,false,2,10,0,15,false,false,false,false,18,15,18,false,false,false,2,0,3,3,29,2,10,3,6,19,63,false,false,true,0,0,0,4,No,Yes,Yes,9,1,5,5,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,3,0,0,19,0,0,8,16,16,28,false,false,false,1732721062.1783433,/X8+U65xkPbx2w
1711209261,62,2024sccha_qm62,2024sccha,qm,3490,281,342,74,1319,1758,9571,26,0,0,0,2,No,No,Yes,12,2,10,10,true,true,true,0,0,3,2,StageRight,Parked,Parked,0,5,false,2,10,0,0,false,false,false,false,15,15,18,false,false,false,0,0,5,5,14,0,0,2,4,9,26,false,false,false,0,0,0,6,Yes,Yes,Yes,31,5,25,25,true,true,true,0,0,0,2,Parked,Parked,None,0,2,false,2,10,0,0,false,false,false,true,15,15,18,false,false,false,3,0,3,3,43,2,10,14,28,41,74,false,false,false,1732721062.1783433,ACfpCqkqpuYHaQ
1711209773,63,2024sccha_qm63,2024sccha,qm,7104,6910,1539,16,1102,6925,1287,95,0,0,0,4,Yes,Yes,No,29,5,25,25,true,false,true,0,0,6,1,CenterStage,Parked,StageRight,1,8,false,2,10,0,25,false,false,false,true,18,15,18,false,false,true,3,0,1,1,41,0,0,16,32,33,95,false,false,false,0,0,0,2,No,Yes,No,7,1,5,5,false,false,false,0,0,3,2,CenterStage,Parked,Parked,0,5,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,5,0,0,9,0,0,2,4,4,16,false,false,false,1732721062.1783433,Luw0UlXxg12BFw
1711123079,7,2024sccha_qm7,2024sccha,qm,5130,9571,1293,34,342,1539,6925,61,0,0,0,4,Yes,No,Yes,29,5,25,25,false,false,false,0,0,0,2,Parked,None,Parked,0,2,false,2,10,0,2,false,false,true,true,18,15,18,false,false,false,3,2,0,0,30,0,0,14,28,28,61,false,false,false,0,0,0,2,Yes,No,No,12,2,10,10,false,false,false,0,0,0,2,None,Parked,Parked,0,2,true,2,10,1,10,false,false,false,false,18,15,18,false,false,false,1,0,0,0,12,0,0,5,10,10,34,false,false,false,1732721062.1783433,vD5NE+hPlilekg
1711124183,8,2024sccha_qm8,2024sccha,qm,9086,1287,9315,49,3490,1102,3489,74,0,0,0,6,Yes,Yes,Yes,21,3,15,15,false,false,false,0,0,3,2,Parked,StageLeft,Parked,0,5,false,2,10,0,15,false,false,false,true,18,15,18,false,false,true,3,3,2,2,38,1,5,13,26,33,74,false,false,false,0,0,0,2,No,Yes,No,12,2,10,10,false,false,false,0,0,0,2,Parked,None,Parked,0,2,false,2,10,0,15,false,false,false,false,18,15,18,false,false,false,0,3,0,0,22,0,0,10,20,20,49,false,false,false,1732721062.1783433,uSqJQgRkH0KQ2Q
1711124643,9,2024sccha_qm9,2024sccha,qm,6961,8137,1758,25,6167,7085,1051,32,0,0,0,6,Yes,Yes,Yes,11,1,5,5,false,false,false,0,0,6,1,Parked,CenterStage,StageRight,0,7,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,2,0,0,0,21,0,0,7,14,14,32,false,false,false,0,0,0,4,No,Yes,Yes,9,1,5,5,false,false,false,0,0,0,2,Parked,Parked,None,0,2,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,0,0,0,16,0,0,7,14,14,25,false,false,false,1732721062.1783433,wdw8ws0q/4S8ig
1711223487,1,2024sccha_sf10m1,2024sccha,sf,1539,342,3490,34,1758,6925,4533,66,0,0,0,6,Yes,Yes,Yes,26,4,20,20,false,false,false,0,0,3,2,Parked,Parked,StageRight,0,5,false,2,10,0,5,false,false,false,false,18,15,18,false,false,false,0,0,5,5,35,3,15,5,10,30,66,false,false,false,0,0,0,2,No,No,Yes,17,3,15,15,false,false,false,0,0,0,2,Parked,Parked,None,0,2,false,2,10,0,0,false,false,false,false,18,15,18,false,false,true,0,1,1,1,17,0,0,7,14,15,34,false,false,false,1732721062.1783433,yyA97PlxyfRpCA
1711224775,1,2024sccha_sf11m1,2024sccha,sf,1319,1102,343,40,6366,7104,1287,61,0,0,0,4,Yes,Yes,No,19,3,15,15,false,false,false,0,0,3,2,StageLeft,Parked,Parked,0,5,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,1,5,5,42,4,20,6,12,37,61,false,false,false,0,0,0,2,No,No,Yes,2,0,0,0,false,false,false,0,5,6,1,StageLeft,Parked,StageRight,0,12,false,2,10,0,5,false,false,false,false,18,15,18,true,false,false,0,0,6,6,33,3,15,0,0,21,40,false,false,true,1732721062.1783433,jJ92kVERbJsIIw
1711225627,1,2024sccha_sf12m1,2024sccha,sf,4533,6925,1758,90,8137,2815,3489,41,0,0,0,6,Yes,Yes,Yes,16,2,10,10,false,false,false,0,0,0,2,Parked,None,Parked,0,2,false,2,10,0,5,false,false,false,false,18,15,18,false,false,false,0,6,0,0,20,0,0,9,18,18,41,false,false,false,0,0,0,4,Yes,Yes,No,19,3,15,15,false,false,false,0,0,3,2,StageRight,Parked,Parked,0,5,false,2,10,0,30,false,false,false,false,18,15,18,false,false,false,0,1,5,5,41,3,15,8,16,36,90,false,false,false,1732721062.1783433,XLYbfMK4/Pgd+Q
1711227161,1,2024sccha_sf13m1,2024sccha,sf,1319,1102,343,72,1758,6925,4533,48,0,0,0,4,No,Yes,Yes,24,4,20,20,false,false,false,0,0,0,2,Parked,Parked,None,0,2,false,2,10,0,0,false,false,false,false,18,15,18,false,false,true,0,0,4,4,24,2,10,4,8,22,48,false,false,false,0,0,0,4,No,Yes,Yes,19,3,15,15,false,false,false,0,0,6,1,StageLeft,CenterStage,Parked,0,7,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,0,5,5,53,5,25,8,16,46,72,false,false,false,1732721062.1783433,tCZ7qgcH4CvUNA
1711217106,1,2024sccha_sf1m1,2024sccha,sf,1319,1102,343,94,4701,9571,7085,43,0,0,0,4,Yes,Yes,No,9,1,5,5,false,false,false,0,0,3,2,Parked,Parked,StageRight,0,5,false,2,10,1,15,false,false,false,false,18,15,18,false,false,false,0,0,3,3,19,1,5,3,6,14,43,false,false,false,0,0,0,6,Yes,Yes,Yes,21,3,15,15,false,false,false,0,5,3,0,None,None,StageRight,1,9,false,2,10,0,2,false,false,false,false,18,15,18,false,false,true,0,3,6,6,71,8,40,8,16,62,94,false,false,true,1732721062.1783433,VlGsovzE72f7kg
1711217660,1,2024sccha_sf2m1,2024sccha,sf,5130,9086,281,63,1758,6925,4533,54,0,0,0,4,No,Yes,Yes,19,3,15,15,false,false,false,0,0,3,1,None,Parked,StageLeft,0,4,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,1,5,5,35,2,10,8,16,31,54,false,false,false,0,0,0,4,Yes,No,Yes,19,3,15,15,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,5,false,false,false,false,18,15,18,false,false,false,0,0,4,4,39,4,20,6,12,36,63,false,false,false,1732721062.1783433,RQ6V/v0Zr6ayQQ
1711218676,1,2024sccha_sf3m1,2024sccha,sf,1287,7104,6366,69,6167,8575,1051,25,0,0,0,6,Yes,Yes,Yes,11,1,5,5,false,false,false,0,0,0,2,Parked,None,Parked,0,2,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,0,0,0,14,0,0,6,12,12,25,false,false,false,0,0,0,4,Yes,No,Yes,19,3,15,15,false,false,false,0,0,3,2,Parked,CenterStage,Parked,1,6,false,2,10,0,0,false,false,false,false,18,15,18,true,false,false,0,0,4,4,50,4,20,10,20,44,69,false,false,false,1732721062.1783433,+htIR3CKHIwFiw
1711219176,1,2024sccha_sf4m1,2024sccha,sf,1539,342,3490,71,2815,8137,3489,36,0,0,0,2,Yes,No,No,17,3,15,15,false,false,false,0,0,0,2,Parked,Parked,None,0,2,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,2,1,1,19,0,0,8,16,17,36,false,false,false,0,0,0,2,No,No,Yes,22,4,20,20,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,10,false,false,false,false,18,15,18,false,false,false,0,0,2,2,39,2,10,12,24,36,71,false,false,false,1732721062.1783433,VpM+AEoIKtgvYw
1711220877,1,2024sccha_sf5m1,2024sccha,sf,7085,9571,4701,29,1758,6925,4533,54,0,0,0,4,No,Yes,Yes,19,3,15,15,false,false,false,0,0,3,2,Parked,Parked,StageLeft,0,5,false,2,10,0,12,false,false,false,false,18,15,18,false,false,false,0,0,5,5,23,1,5,4,8,18,54,false,false,false,0,0,0,6,Yes,Yes,Yes,16,2,10,10,false,false,false,0,0,3,2,StageRight,Parked,Parked,1,6,false,2,10,1,0,false,false,true,false,18,15,18,false,false,true,0,2,2,2,13,1,5,0,0,7,29,false,false,false,1732721062.1783433,YfEEhZ7WIxVIsQ
1711221380,1,2024sccha_sf6m1,2024sccha,sf,6167,8575,1051,26,2815,8137,3489,47,0,0,0,2,Yes,No,No,12,2,10,10,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,0,0,0,35,0,0,16,32,32,47,false,false,false,0,0,0,2,Yes,No,No,12,2,10,10,false,false,false,0,0,0,2,Parked,None,Parked,0,2,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,0,0,0,14,0,0,6,12,12,26,false,false,false,1732721062.1783433,4235U21c9/PovA
1711221829,1,2024sccha_sf7m1,2024sccha,sf,1319,1102,343,58,281,9086,5130,42,0,0,0,4,Yes,Yes,No,14,2,10,10,false,false,false,0,0,3,2,StageLeft,Parked,Parked,0,5,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,4,5,5,28,2,10,4,8,23,42,false,false,false,0,0,0,4,No,Yes,Yes,14,2,10,10,false,false,false,0,0,3,2,Parked,StageLeft,Parked,1,6,false,2,10,0,20,false,false,false,false,18,15,18,false,true,false,0,0,5,5,24,1,5,4,8,18,58,false,false,false,1732721062.1783433,KgKuvv9c8JR3Yg
1711222330,1,2024sccha_sf8m1,2024sccha,sf,1287,7104,6366,75,3490,342,1539,48,0,0,0,4,Yes,Yes,No,19,3,15,15,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,0,0,0,29,0,0,13,26,26,48,false,false,false,0,0,0,4,No,Yes,Yes,24,4,20,20,false,false,false,0,0,3,1,Parked,CenterStage,None,0,4,false,2,10,0,0,false,false,false,false,18,15,18,false,false,false,0,0,7,7,51,6,30,5,10,47,75,false,false,false,1732721062.1783433,2jyqg67BmdjgkQ
1711222847,1,2024sccha_sf9m1,2024sccha,sf,5130,9086,281,44,8137,2815,3489,55,0,0,0,2,No,Yes,No,12,2,10,10,false,false,false,0,0,3,2,Parked,StageLeft,Parked,0,5,false,2,10,0,10,false,false,false,false,18,15,18,false,false,false,0,0,0,0,33,0,0,14,28,28,55,false,false,false,0,0,0,4,Yes,No,Yes,24,4,20,20,false,false,false,0,0,0,1,None,Parked,None,0,1,false,2,10,0,0,false,false,true,false,18,15,18,false,false,true,0,2,4,4,20,1,5,5,10,19,44,false,false,false,1732721062.1783433,ys15M2btPfUr0g
1712438018,1,2024gacmp_f1m1,2024gacmp,f,8575,1771,2974,166,6919,4451,2415,92,0,0,0,4,Yes,Yes,No,34,6,30,30,false,false,false,0,0,0,2,Parked,None,Parked,0,2,false,2,10,1,0,false,false,false,false,21,18,21,false,false,false,0,0,6,6,58,8,40,5,10,56,92,false,false,false,0,0,0,6,Yes,Yes,Yes,56,10,50,50,false,false,false,0,5,6,1,CenterStage,StageRight,Parked,0,12,false,2,10,0,2,false,false,false,false,21,18,21,false,true,false,0,0,10,10,108,16,80,3,6,96,166,false,false,true,1732721062.1783433,ht3jnkaQ6jG8ww
1712439594,2,2024gacmp_f1m2,2024gacmp,f,8575,1771,2974,114,6919,4451,1683,75,0,0,0,4,Yes,Yes,No,29,5,25,25,false,false,false,0,0,0,1,None,Parked,None,0,1,false,2,10,0,15,false,false,false,false,21,18,21,false,false,false,0,0,6,6,31,4,20,2,4,30,75,false,false,false,0,0,0,6,Yes,Yes,Yes,61,11,55,55,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,0,false,false,false,false,21,18,21,false,false,false,0,3,6,6,53,6,30,7,14,50,114,false,false,false,1732721062.1783433,cq5HingVkTr4Gw
1712264466,1,2024gacmp_qm1,2024gacmp,qm,6925,4112,8849,41,1414,342,4509,87,0,0,0,4,Yes,No,Yes,29,5,25,25,false,false,false,0,0,0,3,Parked,Parked,Parked,0,3,true,2,10,0,10,false,false,false,true,21,18,21,false,false,false,4,0,7,7,48,6,30,4,8,45,87,false,false,false,0,0,0,4,Yes,Yes,No,19,3,15,15,true,false,true,0,0,0,1,None,Parked,None,0,1,false,2,10,0,0,false,false,true,false,21,18,21,false,false,true,0,2,6,6,22,1,5,5,10,21,41,false,false,false,1732721062.1783433,h+8Pal3aP5EwiA
1712269045,10,2024gacmp_qm10,2024gacmp,qm,6925,5109,9477,47,6919,8736,281,86,0,0,0,6,Yes,Yes,Yes,31,5,25,25,true,true,true,0,0,3,2,CenterStage,Parked,Parked,0,5,false,2,10,0,5,false,false,false,true,18,18,21,false,false,false,3,0,9,9,50,6,30,3,6,45,86,false,false,false,0,0,0,4,Yes,No,Yes,19,3,15,15,true,true,true,0,0,0,3,Parked,Parked,Parked,0,3,false,2,10,0,0,false,false,false,false,18,18,21,false,false,false,0,1,1,1,28,0,0,12,24,25,47,false,false,false,1732721062.1783433,UiQl2Tm6YMaUbg
1712418143,100,2024gacmp_qm100,2024gacmp,qm,6925,1771,2974,127,4112,7538,5900,63,0,0,0,4,Yes,Yes,No,29,5,25,25,true,true,true,0,0,0,1,Parked,None,None,0,1,false,2,10,0,5,false,false,true,true,18,18,21,false,false,false,1,2,6,6,29,2,10,6,12,28,63,false,false,false,0,0,0,4,No,Yes,Yes,29,5,25,25,true,true,true,0,0,0,2,None,Parked,Parked,0,2,true,2,10,0,10,false,false,false,true,18,18,21,true,false,true,4,1,9,9,88,15,75,1,2,86,127,false,false,false,1732721062.1783433,jLIkqMx6TINfkw
1712269474,11,2024gacmp_qm11,2024gacmp,qm,2415,3329,7104,53,5293,8865,1414,68,0,0,0,4,Yes,No,Yes,34,6,30,30,true,true,true,0,0,0,2,None,Parked,Parked,0,2,false,2,10,0,0,false,false,false,true,18,18,21,false,false,false,3,1,5,5,34,3,15,6,12,32,68,false,false,false,0,0,0,2,Yes,No,No,27,5,25,25,true,true,true,0,0,3,2,Parked,Parked,StageLeft,0,5,false,2,10,0,5,false,false,false,false,18,18,21,false,false,false,0,0,3,3,21,1,5,4,8,16,53,false,false,false,1732721062.1783433,9AfhDX05nLsIpQ
